Name,IATA,Latitude,Longitude,distance
Mid Delta Regional Airport,GLH,33.4828987121582,-90.98560333251952,Ellipsis
Tri Cities Airport,PSC,46.26470184326172,-119.11900329589844,Ellipsis
Akutan Seaplane Base,KQA,54.1337704415,-165.778895617,Ellipsis
Lopez Island Airport,LPS,48.4838981628418,-122.93800354003906,Ellipsis
Salekhard Airport,SLY,66.5907974243164,66.61100006103516,Ellipsis
Khanty Mansiysk Airport,HMA,61.02849960327149,69.08609771728516,Ellipsis
Nyagan Airport,NYA,62.110001,65.614998,Ellipsis
Sovetskiy Airport,OVS,61.326622009277344,63.60191345214844,Ellipsis
Izhevsk Airport,IJK,56.82809829711914,53.45750045776367,Ellipsis
Pobedilovo Airport,KVX,58.503299713135,49.348300933838,Ellipsis
Nadym Airport,NYM,65.48090362548828,72.69889831542969,Ellipsis
Raduzhny Airport,RAT,62.1585998535,77.32890319820001,Ellipsis
Nefteyugansk Airport,NFG,61.10829925537109,72.6500015258789,Ellipsis
Kurgan Airport,KRO,55.47529983520508,65.41560363769531,Ellipsis
Khudzhand Airport,LBD,40.21540069580078,69.6947021484375,Ellipsis
Andizhan Airport,AZN,40.7276992798,72.2939987183,Ellipsis
Fergana International Airport,FEG,40.3587989807,71.7450027466,Ellipsis
Namangan Airport,NMA,40.9846000671,71.5567016602,Ellipsis
Nukus Airport,NCU,42.488399505615234,59.62329864501953,Ellipsis
Urgench Airport,UGC,41.58430099487305,60.641700744628906,Ellipsis
Karshi Khanabad Airport,KSQ,38.8335990906,65.9215011597,Ellipsis
Termez Airport,TMJ,37.28670120239258,67.30999755859375,Ellipsis
Staroselye Airport,RYB,58.10419845581055,38.92940139770508,Ellipsis
Belgorod International Airport,EGO,50.643798828125,36.5900993347168,Ellipsis
Kursk East Airport,URS,51.7505989074707,36.29560089111328,Ellipsis
Lipetsk Airport,LPK,52.70280075073242,39.53779983520508,Ellipsis
Vorkuta Airport,VKT,67.48860168457031,63.99309921264648,Ellipsis
Bugulma Airport,UUA,54.63999938964844,52.801700592041016,Ellipsis
Yoshkar-Ola Airport,JOK,56.70059967041016,47.90470123291016,Ellipsis
Cheboksary Airport,CSY,56.09030151367188,47.3473014831543,Ellipsis
Ulyanovsk East Airport,ULY,54.4010009765625,48.80270004272461,Ellipsis
Orsk Airport,OSW,51.0724983215332,58.59560012817383,Ellipsis
Penza Airport,PEZ,53.110599517822266,45.02109909057617,Ellipsis
Saransk Airport,SKX,54.12512969970703,45.21225738525391,Ellipsis
Balakovo Airport,BWO,51.8582992554,47.7456016541,Ellipsis
Hubli Airport,HBX,15.361700058,75.08489990230001,Ellipsis
Koggala Airport,KCT,5.993680000305176,80.32029724121094,Ellipsis
Weerawila Airport,WRZ,6.25448989868,81.23519897460001,Ellipsis
Battambang Airport,BBM,13.095600128173828,103.2239990234375,Ellipsis
Shillong Airport,SHL,25.70359992980957,91.97869873046876,Ellipsis
Lokpriya Gopinath Bordoloi International Airport,GAU,26.10610008239746,91.58589935302734,Ellipsis
Dimapur Airport,DMU,25.8838996887,93.7711029053,Ellipsis
Tezpur Airport,TEZ,26.7091007232666,92.78469848632812,Ellipsis
Barisal Airport,BZL,22.801000595092773,90.30120086669922,Ellipsis
Ban Huoeisay Airport,HOE,20.2572994232,100.43699646,Ellipsis
Bharatpur Airport,BHR,27.678101,84.429398,Ellipsis
Bhadrapur Airport,BDP,26.5708007812,88.07959747310001,Ellipsis
Meghauli Airport,MEY,27.5774,84.22875,Ellipsis
Nepalgunj Airport,KEP,28.103599548339844,81.66699981689453,Ellipsis
Gan International Airport,GAN,-0.693342,73.155602,Ellipsis
Hanimaadhoo Airport,HAQ,6.744229793548584,73.17050170898438,Ellipsis
Kadhdhoo Airport,KDO,1.8591699600219729,73.52189636230469,Ellipsis
Mae Sot Airport,MAQ,16.699899673461914,98.54509735107422,Ellipsis
Buon Ma Thuot Airport,BMV,12.668299675,108.120002747,Ellipsis
Cat Bi International Airport,HPH,20.81940078735352,106.7249984741211,Ellipsis
Cam Ranh Airport,CXR,11.99820041656494,109.21900177001952,Ellipsis
Co Ong Airport,VCS,8.73183,106.633003,Ellipsis
Can Tho International Airport,VCA,10.085100174,105.711997986,Ellipsis
Dien Bien Phu Airport,DIN,21.3974990845,103.008003235,Ellipsis
Phu Cat Airport,UIH,13.955,109.042,Ellipsis
Pleiku Airport,PXU,14.00450038909912,108.01699829101562,Ellipsis
Vinh Airport,VII,18.7376003265,105.67099762,Ellipsis
Banmaw Airport,BMO,24.268999099731445,97.24620056152344,Ellipsis
Dawei Airport,TVY,14.103899955749512,98.20359802246094,Ellipsis
Kawthoung Airport,KAW,10.04930019378662,98.53800201416016,Ellipsis
Loikaw Airport,LIW,19.691499710083008,97.2147979736328,Ellipsis
Mawlamyine Airport,MNU,16.444700241088867,97.66069793701172,Ellipsis
Pathein Airport,BSX,16.815201,94.7799,Ellipsis
Pakhokku Airport,PKK,21.4043,95.11125,Ellipsis
Sumbawa Besar Airport,SWQ,-8.48904037475586,117.41200256347656,Ellipsis
Tambolaka Airport,TMC,-9.40972,119.244003,Ellipsis
Bokondini Airport,BUI,-3.6822,138.6755,Ellipsis
Senggeh Airport,SEH,-3.45,140.779,Ellipsis
Tanjung Harapan Airport,TJS,2.83583333333,117.373611111,Ellipsis
Datadawai Airport,DTD,0.8106,114.5306,Ellipsis
Kalimarau Airport,BEJ,2.1555,117.431999,Ellipsis
Warukin Airport,TJG,-2.21655988693,115.435997009,Ellipsis
Sampit(Hasan) Airport,SMQ,-2.49919009209,112.974998474,Ellipsis
Dumatumbun Airport,LUV,-5.661620140075684,132.7310028076172,Ellipsis
Mali Airport,ARD,-8.132340431213379,124.59700012207033,Ellipsis
Belaga Airport,BLG,2.65000009537,113.766998291,Ellipsis
Long Lellang Airport,LGL,3.42100000381,115.153999329,Ellipsis
Long Seridan Airport,ODN,3.9670000076293945,115.0500030517578,Ellipsis
Mukah Airport,MKM,2.90639,112.080002,Ellipsis
Bakalalan Airport,BKM,3.973999977111816,115.61799621582033,Ellipsis
Lawas Airport,LWY,4.84917,115.407997,Ellipsis
Bario Airport,BBN,3.7338900566101074,115.47899627685548,Ellipsis
Tomanggong Airport,TMG,5.40257,118.65763,Ellipsis
Kudat Airport,KUD,6.922500133514404,116.83599853515624,Ellipsis
Radin Inten II (Branti) Airport,TKG,-5.240556,105.175556,Ellipsis
Halim Perdanakusuma International Airport,HLP,-6.266610145568848,106.89099884033205,Ellipsis
Ranai Airport,NTX,3.90871,108.388,Ellipsis
Pangsuma Airport,PSU,0.8355780243873596,112.93699645996094,Ellipsis
Sintang(Susilo) Airport,SQG,0.0636190026998519,111.4729995727539,Ellipsis
Pendopo Airport,PDO,-3.2860701084136963,103.87999725341795,Ellipsis
Malikus Saleh Airport,LSW,5.226679801940918,96.95030212402344,Ellipsis
Pulau Pangkor Airport,PKG,4.244719982147217,100.5530014038086,Ellipsis
Long Bawan Airport,LBW,3.9028,115.6921,Ellipsis
Nunukan Airport,NNX,4.13333333333,117.666666667,Ellipsis
Long Apung Airport,LPU,1.704486,114.970297,Ellipsis
Albany Airport,ALH,-34.94329833984375,117.80899810791016,Ellipsis
Argyle Airport,GYL,-16.6369,128.451004,Ellipsis
Aurukun Airport,AUU,-13.354067,141.72065,Ellipsis
Barcaldine Airport,BCI,-23.5652999878,145.307006836,Ellipsis
Badu Island Airport,BDD,-10.1499996185,142.1734,Ellipsis
Birdsville Airport,BVI,-25.897499084472656,139.34800720214844,Ellipsis
Broken Hill Airport,BHQ,-32.0013999939,141.472000122,Ellipsis
Hamilton Island Airport,HTI,-20.3581008911,148.95199585,Ellipsis
Bedourie Airport,BEU,-24.346099853515625,139.4600067138672,Ellipsis
Bourke Airport,BRK,-30.03919982910156,145.95199584960938,Ellipsis
Burketown Airport,BUC,-17.748600006103516,139.53399658203125,Ellipsis
Boigu Airport,GIC,-9.23278045654,142.218002319,Ellipsis
Oakey Airport,OKY,-27.411399841308597,151.73500061035156,Ellipsis
Boulia Airport,BQL,-22.913299560546875,139.89999389648438,Ellipsis
Bathurst Airport,BHS,-33.4094009399,149.651992798,Ellipsis
Blackwater Airport,BLT,-23.603099822998047,148.8070068359375,Ellipsis
Carnarvon Airport,CVQ,-24.880211,113.67174,Ellipsis
Cobar Airport,CAZ,-31.538299560546875,145.79400634765625,Ellipsis
Coober Pedy Airport,CPD,-29.040000915527344,134.7209930419922,Ellipsis
Coconut Island Airport,CNC,-10.050000190734863,143.07000732421875,Ellipsis
Cloncurry Airport,CNJ,-20.6686000824,140.503997803,Ellipsis
Ceduna Airport,CED,-32.13059997558594,133.7100067138672,Ellipsis
Cooktown Airport,CTN,-15.444700241088867,145.1840057373047,Ellipsis
Cunnamulla Airport,CMA,-28.030000686645508,145.6219940185547,Ellipsis
Coonamble Airport,CNB,-30.983299255371094,148.37600708007812,Ellipsis
Coen Airport,CUQ,-13.761133,143.113311,Ellipsis
Cooma Snowy Mountains Airport,OOM,-36.3005981445,148.973999023,Ellipsis
Doomadgee Airport,DMD,-17.9403,138.822006,Ellipsis
Darnley Island Airport,NLF,-9.583330154418944,143.76699829101562,Ellipsis
Devonport Airport,DPO,-41.1697006226,146.429992676,Ellipsis
Elcho Island Airport,ELC,-12.019399642899998,135.570999146,Ellipsis
Esperance Airport,EPR,-33.684399,121.822998,Ellipsis
Flinders Island Airport,FLS,-40.0917015076,147.992996216,Ellipsis
Geraldton Airport,GET,-28.796101,114.707001,Ellipsis
Gladstone Airport,GLT,-23.869699,151.223007,Ellipsis
Groote Eylandt Airport,GTE,-13.9750003815,136.460006714,Ellipsis
Griffith Airport,GFF,-34.2508010864,146.067001343,Ellipsis
Horn Island Airport,HID,-10.586400032,142.289993286,Ellipsis
Hooker Creek Airport,HOK,-18.3367004395,130.638000488,Ellipsis
Mount Hotham Airport,MHU,-37.0475006104,147.333999634,Ellipsis
Hughenden Airport,HGD,-20.815000534057617,144.22500610351562,Ellipsis
Julia Creek Airport,JCK,-20.66830062866211,141.72300720214844,Ellipsis
Kalbarri Airport,KAX,-27.692813,114.259169,Ellipsis
King Island Airport,KNS,-39.87749862670898,143.8780059814453,Ellipsis
Kalkgurung Airport,KFG,-17.431900024414062,130.80799865722656,Ellipsis
Karumba Airport,KRB,-17.45669937133789,140.8300018310547,Ellipsis
Kowanyama Airport,KWM,-15.485600471496582,141.75100708007812,Ellipsis
Kubin Airport,KUG,-10.2250003815,142.218002319,Ellipsis
Leonora Airport,LNO,-28.87809944152832,121.31500244140624,Ellipsis
Lake Evella Airport,LEL,-12.498900413513184,135.80599975585938,Ellipsis
Lord Howe Island Airport,LDH,-31.5382995605,159.07699585,Ellipsis
Lockhart River Airport,IRG,-12.7869,143.304993,Ellipsis
Lismore Airport,LSY,-28.8302993774,153.259994507,Ellipsis
Lightning Ridge Airport,LHG,-29.45669937133789,147.98399353027344,Ellipsis
Longreach Airport,LRE,-23.4342002869,144.279998779,Ellipsis
Leinster Airport,LER,-27.843299865722656,120.7030029296875,Ellipsis
Laverton Airport,LVO,-28.61359977722168,122.42400360107422,Ellipsis
Mabuiag Island Airport,UBB,-9.949999809265137,142.18299865722656,Ellipsis
Meekatharra Airport,MKR,-26.6117000579834,118.5479965209961,Ellipsis
Merimbula Airport,MIM,-36.9085998535,149.901000977,Ellipsis
Milingimbi Airport,MGT,-12.0944004059,134.893997192,Ellipsis
Maningrida Airport,MNG,-12.0560998917,134.23399353,Ellipsis
McArthur River Mine Airport,MCV,-16.4424991608,136.083999634,Ellipsis
Mildura Airport,MQL,-34.229198455799995,142.085998535,Ellipsis
Mount Magnet Airport,MMG,-28.116100311279297,117.84200286865234,Ellipsis
Moree Airport,MRZ,-29.4988994598,149.845001221,Ellipsis
Moranbah Airport,MOV,-22.057800293,148.07699585,Ellipsis
Moruya Airport,MYA,-35.8978004456,150.143997192,Ellipsis
Mount Gambier Airport,MGB,-37.745601654052734,140.78500366210938,Ellipsis
Mornington Island Airport,ONG,-16.662500381469727,139.17799377441406,Ellipsis
Murray Island Airport,MYI,-9.91666984558,144.054992676,Ellipsis
Maryborough Airport,MBH,-25.5133,152.714996,Ellipsis
Narrandera Airport,NRA,-34.7022018433,146.511993408,Ellipsis
Narrabri Airport,NAA,-30.3192005157,149.82699585,Ellipsis
Normanton Airport,NTN,-17.68409,141.069664,Ellipsis
Newman Airport,ZNE,-23.4178009033,119.803001404,Ellipsis
Olympic Dam Airport,OLP,-30.4850006104,136.876998901,Ellipsis
Port Augusta Airport,PUG,-32.50690078735352,137.7169952392578,Ellipsis
Palm Island Airport,PMK,-18.755300521850582,146.58099365234375,Ellipsis
Paraburdoo Airport,PBO,-23.1711006165,117.745002747,Ellipsis
Cocos (Keeling) Islands Airport,CCK,-12.1883001328,96.8339004517,Ellipsis
Gove Airport,GOV,-12.269399642899998,136.817993164,Ellipsis
Parkes Airport,PKE,-33.131401062,148.238998413,Ellipsis
Port Lincoln Airport,PLO,-34.6053009033,135.880004883,Ellipsis
Pormpuraaw Airport,EDR,-14.896451,141.60908,Ellipsis
Port Macquarie Airport,PQQ,-31.4358005524,152.863006592,Ellipsis
Portland Airport,PTJ,-38.31809997558594,141.4709930419922,Ellipsis
Quilpie Airport,ULP,-26.612199783325195,144.2530059814453,Ellipsis
Ramingining Airport,RAM,-12.356399536132812,134.8979949951172,Ellipsis
Roma Airport,RMA,-26.545000076300003,148.774993896,Ellipsis
St George Airport,SGO,-28.049699783325195,148.59500122070312,Ellipsis
Shark Bay Airport,MJK,-25.8938999176,113.577003479,Ellipsis
Saibai Island Airport,SBR,-9.378330230710002,142.625,Ellipsis
Strahan Airport,SRN,-42.15499877929688,145.29200744628906,Ellipsis
Thargomindah Airport,XTG,-27.986400604248047,143.81100463867188,Ellipsis
Tennant Creek Airport,TCA,-19.6343994140625,134.18299865722656,Ellipsis
Victoria River Downs Airport,VCD,-16.402124404907227,131.00497436523438,Ellipsis
Warraber Island Airport,SYU,-10.20829963684082,142.8249969482422,Ellipsis
Windorah Airport,WNR,-25.41309928894043,142.66700744628906,Ellipsis
Whyalla Airport,WYA,-33.05889892578125,137.51400756835938,Ellipsis
Wiluna Airport,WUN,-26.629199981689453,120.22100067138672,Ellipsis
Wollongong Airport,WOL,-34.56110000610352,150.78900146484375,Ellipsis
Winton Airport,WIN,-22.36359977722168,143.08599853515625,Ellipsis
Wynyard Airport,BWT,-40.9989013671875,145.7310028076172,Ellipsis
Yorke Island Airport,OKR,-9.752801,143.405673,Ellipsis
Yam Island Airport,XMY,-9.90110969543457,142.7760009765625,Ellipsis
Beijing Nanyuan Airport,NAY,39.78279876708984,116.38800048828124,Ellipsis
Chifeng Airport,CIF,42.23500061035156,118.90799713134766,Ellipsis
Changzhi Airport,CIH,36.247501,113.125999,Ellipsis
Datong Airport,DAT,40.060299,113.482002,Ellipsis
Baita International Airport,HET,40.851398,111.823997,Ellipsis
Baotou Airport,BAV,40.560001373291016,109.99700164794922,Ellipsis
Shijiazhuang Daguocun International Airport,SJW,38.28070068359375,114.6969985961914,Ellipsis
Tongliao Airport,TGO,43.556702,122.199997,Ellipsis
Ulanhot Airport,HLH,46.195333,122.008333,Ellipsis
Xilinhot Airport,XIL,43.91559982299805,115.96399688720705,Ellipsis
Beihai Airport,BHY,21.5394,109.293999,Ellipsis
Changde Airport,CGD,28.9188995361,111.63999939,Ellipsis
Dayong Airport,DYG,29.1028,110.443001,Ellipsis
Meixian Airport,MXZ,24.350000381469727,116.13300323486328,Ellipsis
Zhuhai Jinwan Airport,ZUH,22.006399,113.375999,Ellipsis
Liuzhou Bailian Airport,LZH,24.2075,109.390999,Ellipsis
Zhanjiang Airport,ZHA,21.214399,110.358002,Ellipsis
Enshi Airport,ENH,30.3202991486,109.48500061,Ellipsis
Nanyang Jiangying Airport,NNY,32.980801,112.614998,Ellipsis
Xiangyang Liuji Airport,XFN,32.1506,112.291,Ellipsis
Yichang Sanxia Airport,YIH,30.55655,111.479988,Ellipsis
Ankang Wulipu Airport,AKA,32.708099,108.931,Ellipsis
Golmud Airport,GOQ,36.4006,94.786102,Ellipsis
Hanzhong Chenggu Airport,HZG,33.134136,107.206014,Ellipsis
Qingyang Airport,IQN,35.799702,107.602997,Ellipsis
Xining Caojiabu Airport,XNN,36.5275,102.042999,Ellipsis
Yan'an Ershilipu Airport,ENY,36.636902,109.554001,Ellipsis
Yulin Yuyang Airport,UYN,38.35971,109.590927,Ellipsis
Arvaikheer Airport,AVK,46.250301361083984,102.802001953125,Ellipsis
Altai Airport,LTI,46.37639999389648,96.22109985351562,Ellipsis
Bayankhongor Airport,BYN,46.16329956054688,100.7040023803711,Ellipsis
Dalanzadgad Airport,DLZ,43.59170150756836,104.43000030517578,Ellipsis
Khovd Airport,HVD,47.9541015625,91.6281967163086,Ellipsis
Mörön Airport,MXV,49.66329956054688,100.0989990234375,Ellipsis
Diqing Airport,DIG,27.7936,99.6772,Ellipsis
Mangshi Airport,LUM,24.4011,98.5317,Ellipsis
Pu'er Simao Airport,SYM,22.793301,100.959,Ellipsis
Zhaotong Airport,ZAT,27.32559967041016,103.75499725341795,Ellipsis
Ganzhou Airport,KOW,25.853333,114.778889,Ellipsis
Jingdezhen Airport,JDZ,29.3386001587,117.176002502,Ellipsis
Jiujiang Lushan Airport,JIU,29.476944,115.801111,Ellipsis
Quzhou Airport,JUZ,28.965799,118.899002,Ellipsis
Lianyungang Airport,LYG,34.571667,118.873611,Ellipsis
Huangyan Luqiao Airport,HYN,28.56220054626465,121.4290008544922,Ellipsis
Shubuling Airport,LYI,35.04610061645508,118.41200256347656,Ellipsis
Quanzhou Jinjiang International Airport,JJN,24.7964,118.589996,Ellipsis
Tunxi International Airport,TXN,29.733299255371094,118.25599670410156,Ellipsis
Weifang Airport,WEF,36.646702,119.119003,Ellipsis
Weihai Airport,WEH,37.18709945678711,122.22899627685548,Ellipsis
Sunan Shuofang International Airport,WUX,31.4944000244,120.429000854,Ellipsis
Nanping Wuyishan Airport,WUS,27.7019,118.000999,Ellipsis
Wenzhou Longwan International Airport,WNZ,27.912201,120.851997,Ellipsis
Yancheng Airport,YNZ,33.425833,120.203056,Ellipsis
Yiwu Airport,YIW,29.3446998596,120.031997681,Ellipsis
Zhoushan Airport,HSN,29.9342002869,122.361999512,Ellipsis
Qamdo Bangda Airport,BPX,30.553600311279297,97.1082992553711,Ellipsis
Dachuan Airport,DAX,31.1302,107.4295,Ellipsis
Guangyuan Airport,GYS,32.3911018371582,105.7020034790039,Ellipsis
Luzhou Airport,LZO,28.85219955444336,105.39299774169922,Ellipsis
Mianyang Airport,MIG,31.4281005859375,104.74099731445312,Ellipsis
Nanchong Airport,NAO,30.79545,106.1626,Ellipsis
Nyingchi Airport,LZY,29.303300857543945,94.33529663085938,Ellipsis
Wanxian Airport,WXN,30.8017,108.433,Ellipsis
Aksu Airport,AKU,41.262501,80.291702,Ellipsis
Qiemo Yudu Airport,IQM,38.233611,85.465556,Ellipsis
Kuqa Airport,KCA,41.677856,82.872917,Ellipsis
Korla Airport,KRL,41.69779968261719,86.12889862060547,Ellipsis
Karamay Airport,KRY,45.46655,84.9527,Ellipsis
Yining Airport,YIN,43.955799,81.330299,Ellipsis
Heihe Airport,HEK,50.1716209371,127.308883667,Ellipsis
Jiamusi Airport,JMU,46.84339904789999,130.464996338,Ellipsis
Jinzhou Airport,JNZ,41.10139846801758,121.06199645996094,Ellipsis
Qiqihar Sanjiazi Airport,NDG,47.23960113525391,123.91799926757812,Ellipsis
Yanji Chaoyangchuan Airport,YNJ,42.8828010559,129.451004028,Ellipsis
Waikoloa Heliport,WKL,19.9205,-155.8607,Ellipsis
Mount Keith Airport,WME,-27.286399841308597,120.55500030517578,Ellipsis
Los Roques Airport,LRV,11.9499998093,-66.66999816890001,Ellipsis
Inishmore Aerodrome,IOR,53.1067008972168,-9.653610229492188,Ellipsis
Connemara Regional Airport,NNR,53.23030090332031,-9.467780113220217,Ellipsis
Rügen Airport,GTI,54.3833312988,13.3255558014,Ellipsis
Berezovo Airport,EZV,63.92100143432617,65.03050231933594,Ellipsis
Worcester Regional Airport,ORH,42.26729965209961,-71.87570190429688,Ellipsis
Anqing Tianzhushan Airport,AQG,30.582199,117.050003,Ellipsis
Shanhaiguan Airport,SHP,39.968102,119.731003,Ellipsis
Yuncheng Guangong Airport,YCU,35.116391,111.031388889,Ellipsis
Jiayuguan Airport,JGN,39.856899,98.3414,Ellipsis
Dandong Airport,DDG,40.0247,124.286003,Ellipsis
Ordos Ejin Horo Airport,DSN,39.49,109.861388889,Ellipsis
Bao'anying Airport,PZI,26.54,101.79852,Ellipsis
Bremerton National Airport,PWT,47.490200042725,-122.76499938965,Ellipsis
Spencer Municipal Airport,SPW,43.165500640869,-95.202796936035,Ellipsis
Jefferson City Memorial Airport,JEF,38.5912017822,-92.1560974121,Ellipsis
Unst Airport,UNT,60.74720001220703,-0.8538500070571899,Ellipsis
Provincetown Municipal Airport,PVC,42.0718994141,-70.2213973999,Ellipsis
Kostroma Sokerkino Airport,KMW,57.7969017029,41.0194015503,Ellipsis
Sukhumi Dranda Airport,SUI,42.8582000732,41.1281013489,Ellipsis
Donskoye Airport,TBW,52.806098937988,41.482799530029,Ellipsis
Oban Airport,OBN,56.4635009765625,-5.399670124053955,Ellipsis
Erechim Airport,ERM,-27.66189956665039,-52.2682991027832,Ellipsis
Courchevel Airport,CVF,45.39670181274414,6.6347198486328125,Ellipsis
Fullerton Municipal Airport,FUL,33.8720016479,-117.980003357,Ellipsis
Concord-Padgett Regional Airport,USA,35.387798,-80.709099,Ellipsis
Navoi Airport,NVI,40.1171989440918,65.1707992553711,Ellipsis
Ain Arnat Airport,QSF,36.178100585900005,5.32449007034,Ellipsis
La Rochelle-Île de Ré Airport,LRH,46.17919921875,-1.1952799558639526,Ellipsis
Friedman Memorial Airport,SUN,43.50439835,-114.2959976,Ellipsis
Mason City Municipal Airport,MCW,43.157798767100005,-93.3312988281,Ellipsis
Phoenix-Mesa-Gateway Airport,AZA,33.30780029,-111.6549988,Ellipsis
Saúl Airport,XAU,3.61361,-53.204201,Ellipsis
Anaktuvuk Pass Airport,AKP,68.13359833,-151.7429962,Ellipsis
Anvik Airport,ANV,62.646702,-160.190994,Ellipsis
Atqasuk Edward Burnell Sr Memorial Airport,ATK,70.46730041503906,-157.43600463867188,Ellipsis
Gambell Airport,GAM,63.76679992675781,-171.73300170898438,Ellipsis
Hooper Bay Airport,HPB,61.52389908,-166.1470032,Ellipsis
Kaltag Airport,KAL,64.31909943,-158.7409973,Ellipsis
St Mary's Airport,KSM,62.0605011,-163.302002,Ellipsis
Kivalina Airport,KVL,67.73619842529297,-164.56300354003906,Ellipsis
Mekoryuk Airport,MYU,60.37139892578125,-166.27099609375,Ellipsis
Ruby Airport,RBY,64.72720337,-155.4700012,Ellipsis
Shishmaref Airport,SHH,66.249604,-166.089112,Ellipsis
Savoonga Airport,SVA,63.6864013671875,-170.4929962158203,Ellipsis
Noatak Airport,WTK,67.56610107421875,-162.97500610351562,Ellipsis
Ormoc Airport,OMC,11.05799961090088,124.56500244140624,Ellipsis
Puvirnituq Airport,YPX,60.05059814453125,-77.28690338134766,Ellipsis
Tasiujaq Airport,YTQ,58.66780090332031,-69.95580291748047,Ellipsis
Arctic Village Airport,ARC,68.1147,-145.578995,Ellipsis
Sam Mbakwe International Airport,QOW,5.427060127258301,7.206029891967773,Ellipsis
Arenal Airport,FON,10.478,-84.634499,Ellipsis
Tambor Airport,TMU,9.73852,-85.013802,Ellipsis
Cauayan Airport,CYZ,16.9298992157,121.752998352,Ellipsis
Kirovsk-Apatity Airport,KVK,67.46330261230469,33.58829879760742,Ellipsis
Coronel Altino Machado de Oliveira Airport,GVR,-18.89520072937,-41.982200622559,Ellipsis
Port Clarence Coast Guard Station,KPC,65.2537002563,-166.85899353,Ellipsis
Pajala Airport,PJA,67.24559783935547,23.06889915466309,Ellipsis
Bella Coola Airport,QBC,52.387501,-126.596001,Ellipsis
Hagerstown Regional Richard A Henson Field,HGR,39.707901,-77.72949982,Ellipsis
Araracuara Airport,ACR,-0.5833,-72.4083,Ellipsis
Gorakhpur Airport,GOP,26.7397003174,83.4496994019,Ellipsis
Sand Point Airport,SDP,55.31499862670898,-160.5229949951172,Ellipsis
Hami Airport,HMI,42.8414,93.669197,Ellipsis
Wuzhou Changzhoudao Airport,WUZ,23.456699,111.248001,Ellipsis
Tugdan Airport,TBH,12.3109998703,122.084999084,Ellipsis
Sahand Airport,ACP,37.34799957275391,46.12789916992188,Ellipsis
Gorgan Airport,GBT,36.9094009399,54.4012985229,Ellipsis
Ilam Airport,IIL,33.58660125732422,46.40480041503906,Ellipsis
Parsabade Moghan Airport,PFQ,39.60359954834,47.881500244141,Ellipsis
Tacheng Airport,TCG,46.67250061035156,83.3407974243164,Ellipsis
Mardin Airport,MQM,37.2233009338,40.6316986084,Ellipsis
Sugraly Airport,AFS,41.61389923095703,64.23320007324219,Ellipsis
Deering Airport,DRG,66.0696029663,-162.76600647,Ellipsis
Leon Airport,LEN,42.5890007019043,-5.65556001663208,Ellipsis
Burgos Airport,RGS,42.357601,-3.62076,Ellipsis
Sege Airport,EGM,-8.578889846801758,157.87600708007812,Ellipsis
Shahrekord Airport,CQD,32.2971992493,50.8422012329,Ellipsis
Kangra Airport,DHM,32.16510009765625,76.26339721679688,Ellipsis
Nanded Airport,NDC,19.1833000183,77.31670379639999,Ellipsis
Shimla Airport,SLV,31.0818,77.068001,Ellipsis
Igiugig Airport,IGG,59.32400131225586,-155.90199279785156,Ellipsis
New Stuyahok Airport,KNW,59.4499015808,-157.32800293,Ellipsis
King Cove Airport,KVC,55.11629867553711,-162.26600646972656,Ellipsis
Port Heiden Airport,PTH,56.95909881591797,-158.63299560546875,Ellipsis
Togiak Airport,TOG,59.05279922485352,-160.39700317382812,Ellipsis
Geneina Airport,EGN,13.48169994354248,22.467199325561523,Ellipsis
Long Akah Airport,LKH,3.299999952316284,114.78299713134766,Ellipsis
Walaha Airport,WLH,-15.4119997025,167.690994263,Ellipsis
Chaoyang Airport,CHG,41.538101,120.434998,Ellipsis
Buffalo Spring,UAS,0.530583,37.534195,Ellipsis
Brus Laguna Airport,BHG,15.7631,-84.543602,Ellipsis
Bonaventure Airport,YVB,48.07109832763672,-65.46029663085938,Ellipsis
Sialkot Airport,SKT,32.5355567932,74.3638916016,Ellipsis
Capitan Corbeta CA Curbelo International Airport,PDP,-34.855098724365234,-55.09429931640625,Ellipsis
Walvis Bay Airport,WVB,-22.9799,14.6453,Ellipsis
Katima Mulilo Airport,MPA,-17.634399,24.176701,Ellipsis
Anadolu Airport,AOE,39.809898,30.5194,Ellipsis
Çanakkale Airport,CKZ,40.1376991272,26.4267997742,Ellipsis
Muş Airport,MSR,38.74779891967773,41.66120147705078,Ellipsis
Sinop Airport,NOP,42.015800476074,35.066398620605,Ellipsis
Tekirdağ Çorlu Airport,TEQ,41.13819885253906,27.919099807739254,Ellipsis
Bursa Yenişehir Airport,YEI,40.2551994324,29.5625991821,Ellipsis
Terre-de-Haut Airport,LSS,15.86439991,-61.5806007385,Ellipsis
Kalay Airport,KMV,23.188800811767575,94.05110168457033,Ellipsis
Vieques Airport,VQS,18.1158008575,-65.4226989746,Ellipsis
St Augustin Airport,YIF,51.2117004395,-58.6582984924,Ellipsis
Hamadan Airport,HDM,34.86920166015625,48.5525016784668,Ellipsis
Marinduque Airport,MRQ,13.361000061035156,121.82599639892578,Ellipsis
Grafton Airport,GFN,-29.7593994140625,153.02999877929688,Ellipsis
Orange Airport,OAG,-33.3816986084,149.132995605,Ellipsis
Taree Airport,TRO,-31.8885993958,152.514007568,Ellipsis
Choibalsan Airport,COQ,48.13570022583008,114.64600372314452,Ellipsis
