Name,IATA,Latitude,Longitude
Khovd Airport,HVD,47.9541015625,91.6281967163086
Mörön Airport,MXV,49.66329956054688,100.0989990234375
Diqing Airport,DIG,27.7936,99.6772
Mangshi Airport,LUM,24.4011,98.5317
Pu'er Simao Airport,SYM,22.793301,100.959
Zhaotong Airport,ZAT,27.32559967041016,103.75499725341795
Ganzhou Airport,KOW,25.853333,114.778889
Jingdezhen Airport,JDZ,29.3386001587,117.176002502
Jiujiang Lushan Airport,JIU,29.476944,115.801111
Quzhou Airport,JUZ,28.965799,118.899002
Lianyungang Airport,LYG,34.571667,118.873611
Huangyan Luqiao Airport,HYN,28.56220054626465,121.4290008544922
Shubuling Airport,LYI,35.04610061645508,118.41200256347656
Quanzhou Jinjiang International Airport,JJN,24.7964,118.589996
Tunxi International Airport,TXN,29.733299255371094,118.25599670410156
Weifang Airport,WEF,36.646702,119.119003
Weihai Airport,WEH,37.18709945678711,122.22899627685548
Sunan Shuofang International Airport,WUX,31.4944000244,120.429000854
Nanping Wuyishan Airport,WUS,27.7019,118.000999
Wenzhou Longwan International Airport,WNZ,27.912201,120.851997
Yancheng Airport,YNZ,33.425833,120.203056
Yiwu Airport,YIW,29.3446998596,120.031997681
Zhoushan Airport,HSN,29.9342002869,122.361999512
Qamdo Bangda Airport,BPX,30.553600311279297,97.1082992553711
Dachuan Airport,DAX,31.1302,107.4295
Guangyuan Airport,GYS,32.3911018371582,105.7020034790039
Luzhou Airport,LZO,28.85219955444336,105.39299774169922
Mianyang Airport,MIG,31.4281005859375,104.74099731445312
Nanchong Airport,NAO,30.79545,106.1626
Nyingchi Airport,LZY,29.303300857543945,94.33529663085938
Wanxian Airport,WXN,30.8017,108.433
Aksu Airport,AKU,41.262501,80.291702
Qiemo Yudu Airport,IQM,38.233611,85.465556
Kuqa Airport,KCA,41.677856,82.872917
Korla Airport,KRL,41.69779968261719,86.12889862060547
Karamay Airport,KRY,45.46655,84.9527
Yining Airport,YIN,43.955799,81.330299
Heihe Airport,HEK,50.1716209371,127.308883667
Jiamusi Airport,JMU,46.84339904789999,130.464996338
Jinzhou Airport,JNZ,41.10139846801758,121.06199645996094
Qiqihar Sanjiazi Airport,NDG,47.23960113525391,123.91799926757812
Yanji Chaoyangchuan Airport,YNJ,42.8828010559,129.451004028
Waikoloa Heliport,WKL,19.9205,-155.8607
Mount Keith Airport,WME,-27.286399841308597,120.55500030517578
Los Roques Airport,LRV,11.9499998093,-66.66999816890001
Inishmore Aerodrome,IOR,53.1067008972168,-9.653610229492188
Connemara Regional Airport,NNR,53.23030090332031,-9.467780113220217
Rügen Airport,GTI,54.3833312988,13.3255558014
Berezovo Airport,EZV,63.92100143432617,65.03050231933594
Worcester Regional Airport,ORH,42.26729965209961,-71.87570190429688
Anqing Tianzhushan Airport,AQG,30.582199,117.050003
Shanhaiguan Airport,SHP,39.968102,119.731003
Yuncheng Guangong Airport,YCU,35.116391,111.031388889
Jiayuguan Airport,JGN,39.856899,98.3414
Dandong Airport,DDG,40.0247,124.286003
Ordos Ejin Horo Airport,DSN,39.49,109.861388889
Bao'anying Airport,PZI,26.54,101.79852
Bremerton National Airport,PWT,47.490200042725,-122.76499938965
Spencer Municipal Airport,SPW,43.165500640869,-95.202796936035
Jefferson City Memorial Airport,JEF,38.5912017822,-92.1560974121
Unst Airport,UNT,60.74720001220703,-0.8538500070571899
Provincetown Municipal Airport,PVC,42.0718994141,-70.2213973999
Kostroma Sokerkino Airport,KMW,57.7969017029,41.0194015503
Sukhumi Dranda Airport,SUI,42.8582000732,41.1281013489
Donskoye Airport,TBW,52.806098937988,41.482799530029
Oban Airport,OBN,56.4635009765625,-5.399670124053955
Erechim Airport,ERM,-27.66189956665039,-52.2682991027832
Courchevel Airport,CVF,45.39670181274414,6.6347198486328125
Fullerton Municipal Airport,FUL,33.8720016479,-117.980003357
Concord-Padgett Regional Airport,USA,35.387798,-80.709099
Navoi Airport,NVI,40.1171989440918,65.1707992553711
Ain Arnat Airport,QSF,36.178100585900005,5.32449007034
La Rochelle-Île de Ré Airport,LRH,46.17919921875,-1.1952799558639526
Friedman Memorial Airport,SUN,43.50439835,-114.2959976
Mason City Municipal Airport,MCW,43.157798767100005,-93.3312988281
Phoenix-Mesa-Gateway Airport,AZA,33.30780029,-111.6549988
Saúl Airport,XAU,3.61361,-53.204201
Anaktuvuk Pass Airport,AKP,68.13359833,-151.7429962
Anvik Airport,ANV,62.646702,-160.190994
Atqasuk Edward Burnell Sr Memorial Airport,ATK,70.46730041503906,-157.43600463867188
Gambell Airport,GAM,63.76679992675781,-171.73300170898438
Hooper Bay Airport,HPB,61.52389908,-166.1470032
Kaltag Airport,KAL,64.31909943,-158.7409973
St Mary's Airport,KSM,62.0605011,-163.302002
Kivalina Airport,KVL,67.73619842529297,-164.56300354003906
Mekoryuk Airport,MYU,60.37139892578125,-166.27099609375
Ruby Airport,RBY,64.72720337,-155.4700012
Shishmaref Airport,SHH,66.249604,-166.089112
Savoonga Airport,SVA,63.6864013671875,-170.4929962158203
Noatak Airport,WTK,67.56610107421875,-162.97500610351562
Ormoc Airport,OMC,11.05799961090088,124.56500244140624
Puvirnituq Airport,YPX,60.05059814453125,-77.28690338134766
Tasiujaq Airport,YTQ,58.66780090332031,-69.95580291748047
Arctic Village Airport,ARC,68.1147,-145.578995
Sam Mbakwe International Airport,QOW,5.427060127258301,7.206029891967773
Arenal Airport,FON,10.478,-84.634499
Tambor Airport,TMU,9.73852,-85.013802
Cauayan Airport,CYZ,16.9298992157,121.752998352
Kirovsk-Apatity Airport,KVK,67.46330261230469,33.58829879760742
Coronel Altino Machado de Oliveira Airport,GVR,-18.89520072937,-41.982200622559
Port Clarence Coast Guard Station,KPC,65.2537002563,-166.85899353
Pajala Airport,PJA,67.24559783935547,23.06889915466309
Bella Coola Airport,QBC,52.387501,-126.596001
Hagerstown Regional Richard A Henson Field,HGR,39.707901,-77.72949982
Araracuara Airport,ACR,-0.5833,-72.4083
Gorakhpur Airport,GOP,26.7397003174,83.4496994019
Sand Point Airport,SDP,55.31499862670898,-160.5229949951172
Hami Airport,HMI,42.8414,93.669197
Wuzhou Changzhoudao Airport,WUZ,23.456699,111.248001
Tugdan Airport,TBH,12.3109998703,122.084999084
Sahand Airport,ACP,37.34799957275391,46.12789916992188
Gorgan Airport,GBT,36.9094009399,54.4012985229
Ilam Airport,IIL,33.58660125732422,46.40480041503906
Parsabade Moghan Airport,PFQ,39.60359954834,47.881500244141
Tacheng Airport,TCG,46.67250061035156,83.3407974243164
Mardin Airport,MQM,37.2233009338,40.6316986084
Sugraly Airport,AFS,41.61389923095703,64.23320007324219
Deering Airport,DRG,66.0696029663,-162.76600647
Leon Airport,LEN,42.5890007019043,-5.65556001663208
Burgos Airport,RGS,42.357601,-3.62076
Sege Airport,EGM,-8.578889846801758,157.87600708007812
Shahrekord Airport,CQD,32.2971992493,50.8422012329
Kangra Airport,DHM,32.16510009765625,76.26339721679688
Nanded Airport,NDC,19.1833000183,77.31670379639999
Shimla Airport,SLV,31.0818,77.068001
Igiugig Airport,IGG,59.32400131225586,-155.90199279785156
New Stuyahok Airport,KNW,59.4499015808,-157.32800293
King Cove Airport,KVC,55.11629867553711,-162.26600646972656
Port Heiden Airport,PTH,56.95909881591797,-158.63299560546875
Togiak Airport,TOG,59.05279922485352,-160.39700317382812
Geneina Airport,EGN,13.48169994354248,22.467199325561523
Long Akah Airport,LKH,3.299999952316284,114.78299713134766
Walaha Airport,WLH,-15.4119997025,167.690994263
Chaoyang Airport,CHG,41.538101,120.434998
Buffalo Spring,UAS,0.530583,37.534195
Brus Laguna Airport,BHG,15.7631,-84.543602
Bonaventure Airport,YVB,48.07109832763672,-65.46029663085938
Sialkot Airport,SKT,32.5355567932,74.3638916016
Capitan Corbeta CA Curbelo International Airport,PDP,-34.855098724365234,-55.09429931640625
Walvis Bay Airport,WVB,-22.9799,14.6453
Katima Mulilo Airport,MPA,-17.634399,24.176701
Anadolu Airport,AOE,39.809898,30.5194
Çanakkale Airport,CKZ,40.1376991272,26.4267997742
Muş Airport,MSR,38.74779891967773,41.66120147705078
Sinop Airport,NOP,42.015800476074,35.066398620605
Tekirdağ Çorlu Airport,TEQ,41.13819885253906,27.919099807739254
Bursa Yenişehir Airport,YEI,40.2551994324,29.5625991821
Terre-de-Haut Airport,LSS,15.86439991,-61.5806007385
Kalay Airport,KMV,23.188800811767575,94.05110168457033
Vieques Airport,VQS,18.1158008575,-65.4226989746
St Augustin Airport,YIF,51.2117004395,-58.6582984924
Hamadan Airport,HDM,34.86920166015625,48.5525016784668
Marinduque Airport,MRQ,13.361000061035156,121.82599639892578
Grafton Airport,GFN,-29.7593994140625,153.02999877929688
Orange Airport,OAG,-33.3816986084,149.132995605
Taree Airport,TRO,-31.8885993958,152.514007568
Choibalsan Airport,COQ,48.13570022583008,114.64600372314452
Hohenems-Dornbirn Airport,HOH,47.3849983215,9.69999980927
Delta County Airport,ESC,45.7226982117,-87.0936965942
Yakutat Airport,YAK,59.5032997131,-139.660003662
Goulburn Airport,GUL,-34.810298919677734,149.7259979248047
Cessnock Airport,CES,-32.787498,151.341995
Scone Airport,NSO,-32.037200927734375,150.83200073242188
Mudgee Airport,DGE,-32.5625,149.610992432
Maitland Airport,MTL,-32.701265,151.492912
Benjamin Rivera Noriega Airport,CPX,18.313289,-65.304324
Williamson County Regional Airport,MWA,37.75500107,-89.01110077
Oceanside Municipal Airport,OCN,33.217300415039,-117.35399627686
Kirkuk Air Base,KIK,35.46950149536133,44.348899841308594
Al Udeid Air Base,XJD,25.1173000336,51.3149986267
Great Barrier Aerodrome,GBZ,-36.24140167236328,175.4720001220703
Ford Airport,IMT,45.8184013367,-88.1145019531
Allakaket Airport,AET,66.5518035889,-152.621994019
Michigan City Municipal Airport,MGC,41.7033004761,-86.8211975098
Seward Airport,SWD,60.12689971923828,-149.41900634765625
Grand Marais Cook County Airport,GRM,47.8382987976,-90.3828964233
Wausau Downtown Airport,AUW,44.9262008667,-89.6266021729
Mary Airport,MYP,37.6194,61.896702
Reykjahlíð Airport,MVA,65.65579986572266,-16.918100357055664
Sabadell Airport,QSA,41.52090072631836,2.1050798892974854
Whitsunday Island Airport,WSY,-20.27611,148.755
Delaware County Johnson Field,MIE,40.2422981262207,-85.3958969116211
Purdue University Airport,LAF,40.41230010986328,-86.93689727783203
North Las Vegas Airport,VGT,36.21070098877,-115.19400024414
Kenosha Regional Airport,ENW,42.59569931,-87.92780304
Montrose Regional Airport,MTJ,38.5097999573,-107.893997192
Riverton Regional Airport,RIW,43.064201355,-108.459999084
Eastern Oregon Regional At Pendleton Airport,PDT,45.695098877,-118.841003418
Lympne Airport,LYM,51.08,1.013
Porto Cheli Airport,PKH,37.297501,23.1478
Tindal Airport,KTR,-14.521100044250488,132.3780059814453
Nowra Airport,NOA,-34.94889831542969,150.53700256347656
Lutsk Airport,UCK,50.678404,25.487165
Chernihiv Shestovitsa Airport,CEJ,51.4021987915,31.1583003998
Brest Airport,BQT,52.108299,23.8981
Wittman Regional Airport,OSH,43.98440170288086,-88.55699920654297
Wangerooge Airport,AGE,53.78277969360352,7.913888931274414
Bendigo Airport,BXG,-36.7393989563,144.330001831
Pangborn Memorial Airport,EAT,47.3988990784,-120.207000732
Antonio Nery Juarbe Pol Airport,ARE,18.4500007629,-66.6753005981
Ringi Cove Airport,RIN,-8.12639045715332,157.14300537109375
Kirensk Airport,KCK,57.773,108.064
Ust-Kut Airport,UKX,56.8567008972168,105.7300033569336
Lausanne-Blécherette Airport,QLS,46.54529953,6.61667013168
Locarno Airport,ZJI,46.1608009338,8.87860965729
Neuchatel Airport,QNC,46.9575004578,6.86471986771
Taganrog Yuzhny Airport,TGK,47.1983333,38.8491667
Gelendzhik Airport,GDZ,44.5820926295,38.0124807358
Zhukovsky International Airport,ZIA,55.553299,38.150002
Tunoshna Airport,IAR,57.56069946289063,40.15739822387695
Gu-Lian Airport,OHE,52.9127777778,122.43
Jining Qufu Airport,JNG,35.292778,116.346667
Drake Bay Airport,DRK,8.71889019012,-83.6417007446
Altay Air Base,AAT,47.7498855591,88.08580780030002
Tuzla International Airport,TZL,44.45869827270508,18.72480010986328
NAS Fort Worth JRB/Carswell Field,FWH,32.76919937,-97.4414978
Naypyidaw Airport,NYT,19.623501,96.200996
Bokpyinn Airport,VBP,11.1494,98.735901
Manzhouli Xijiao Airport,NZH,49.566667,117.33
Wuhai Airport,WUA,39.7934,106.7993
Gary Chicago International Airport,GYY,41.61629867553711,-87.41280364990234
Brainerd Lakes Regional Airport,BRD,46.39830017,-94.13809967
Greenbrier Valley Airport,LWB,37.8582992554,-80.3994979858
Pitt Greenville Airport,PGV,35.6352005,-77.38529968
Chefornak Airport,CYF,60.1492004395,-164.285995483
Oxnard Airport,OXR,34.200801849365,-119.20700073242
Branson Airport,BKG,36.532082,-93.200544
Tongren Fenghuang Airport,TEN,27.883333,109.308889
Jinggangshan Airport,JGS,26.8568992615,114.736999512
Naiu Airport,NIU,-16.1191,-146.3683
Schenectady County Airport,SCH,42.852500915527,-73.928901672363
Begishevo Airport,NBC,55.564701080322266,52.09249877929688
Warri Airport,QRW,5.59611,5.81778
Siargao Airport,IAO,9.8591,126.014
Langeoog Airport,LGO,53.74250030517578,7.497777938842773
Nelspruit Airport,NLP,-25.5,30.9137992859
Cherkasy International Airport,CKC,49.41559982299805,31.99530029296875
Northeast Florida Regional Airport,UST,29.9592,-81.339798
Mykolaiv International Airport,NLV,47.057899475097656,31.9197998046875
Ramechhap Airport,RHP,27.393999099731445,86.0614013671875
Charles M. Schulz Sonoma County Airport,STS,38.50899887,-122.8130035
Kissimmee Gateway Airport,ISM,28.2898006439,-81.4371032715
Lake City Gateway Airport,LCQ,30.1819992065,-82.57689666750001
Logan-Cache Airport,LGU,41.7911987305,-111.851997375
Brigham City Regional Airport,BMC,41.552399,-112.061996
Aspen-Pitkin Co/Sardy Field,ASE,39.22320175,-106.8690033
Ulyanovsk Baratayevka Airport,ULV,54.26829910279999,48.226699829100006
Kerrville Municipal Louis Schreiner Field,ERV,29.9766998291,-99.0857009888
Sussex County Airport,GED,38.68920135,-75.35890198
Prince Rupert/Seal Cove Seaplane Base,ZSW,54.33330154418945,-130.2830047607422
Great Bend Municipal Airport,GBD,38.3442993164,-98.8591995239
Hays Regional Airport,HYS,38.84220123,-99.27320099
Spirit of St Louis Airport,SUS,38.662101745605,-90.652000427246
Ely Municipal Airport,LYU,47.82450104,-91.83070374
Grand Rapids Itasca Co-Gordon Newstrom field,GPZ,47.21110153,-93.50980377
Thief River Falls Regional Airport,TVF,48.06570053,-96.18499756
Eagle River Union Airport,EGV,45.9323005676,-89.26830291750001
Lakeland-Noble F. Lee Memorial field,ARV,45.92789841,-89.73090363
Berens River Airport,YBV,52.358898,-97.018303
Catalina Airport,AVX,33.4049,-118.416
Mojave Airport,MHV,35.05939865,-118.1520004
Interlaken Air Base,ZIN,46.6766014,7.8790798
Inisheer Aerodrome,INQ,53.064701080322266,-9.510899543762209
Strezhevoy Airport,SWT,60.709400177,77.66000366210001
Hutchinson Municipal Airport,HUT,38.0654983521,-97.86060333250002
Bagram Air Base,OAI,34.9460983276,69.26499938959999
Prince Sultan Air Base,AKH,24.062700271606445,47.58050155639648
Rosecrans Memorial Airport,STJ,39.771900177002,-94.909698486328
Volk Field,VOK,43.938999176025,-90.253402709961
Gunnison Crested Butte Regional Airport,GUC,38.53390121,-106.9329987
Xi'an Xiguan Airport,SIA,34.376701,109.120003
Zamperini Field,TOA,33.803398132324,-118.33999633789
Manistee Co Blacker Airport,MBL,44.2723999,-86.24690247
Charlotte County Airport,PGD,26.92020035,-81.9905014
Northern Aroostook Regional Airport,WFK,47.2854995728,-68.31279754639999
Chautauqua County-Jamestown Airport,JHW,42.15340042,-79.25800323
La Macaza / Mont-Tremblant International Inc Airport,YTM,46.4094009399,-74.7799987793
Lake Cumberland Regional Airport,SME,37.0533981323,-84.6158981323
Shenandoah Valley Regional Airport,SHD,38.2638015747,-78.8964004517
Devils Lake Regional Airport,DVL,48.11420059,-98.90879822
Dickinson Theodore Roosevelt Regional Airport,DIK,46.7974014282,-102.802001953
Sidney - Richland Regional Airport,SDY,47.706902,-104.193001
Chadron Municipal Airport,CDR,42.837600708,-103.095001221
Alliance Municipal Airport,AIA,42.0531997681,-102.804000854
Mc Cook Ben Nelson Regional Airport,MCK,40.20629883,-100.5920029
The Florida Keys Marathon Airport,MTH,24.726101,-81.051399
Dawson Community Airport,GDV,47.13869858,-104.8069992
L M Clayton Airport,OLF,48.0945014954,-105.574996948
Yellowstone Airport,WYS,44.68840027,-111.1179962
San Luis Valley Regional Bergman Field,ALS,37.434898,-105.866997
Canyonlands Field,CNY,38.75500107,-109.7549973
Ely Airport Yelland Field,ELY,39.29970169,-114.8420029
Vernal Regional Airport,VEL,40.4408989,-109.5100021
Sierra Blanca Regional Airport,RUI,33.462799072266,-105.53500366211
Show Low Regional Airport,SOW,34.265499115,-110.005996704
McCall Municipal Airport,MYL,44.88970184,-116.1009979
Lemhi County Airport,SMN,45.1237983704,-113.880996704
Mammoth Yosemite Airport,MMH,37.62409973,-118.8379974
Friday Harbor Airport,FRD,48.5219993591,-123.024002075
Orcas Island Airport,ESD,48.7081985474,-122.910003662
Astoria Regional Airport,AST,46.158000946,-123.878997803
Newport Municipal Airport,ONP,44.580399,-124.057999
Emmonak Airport,EMK,62.78609848,-164.4909973
Unalakleet Airport,UNK,63.88840103,-160.798996
Ugnu-Kuparuk Airport,UUK,70.33080291750001,-149.598007202
Shageluk Airport,SHX,62.6922988892,-159.569000244
Chuathbaluk Airport,CHU,61.579102,-159.216003
Nuiqsut Airport,NUI,70.2099990845,-151.005996704
Eek Airport,EEK,60.21367264,-162.0438843
Kasigluk Airport,KUK,60.87440109,-162.5240021
Kwethluk Airport,KWT,60.7902984619,-161.444000244
Kwigillingok Airport,KWK,59.876499,-163.169005
Marshall Don Hunter Sr Airport,MLL,61.8642997742,-162.026000977
Russian Mission Airport,RSH,61.7788848877,-161.319458008
Koliganek Airport,KGK,59.726600647,-157.259002686
Manokotak Airport,KMO,58.9902000427,-159.050003052
Chalkyitsik Airport,CIK,66.6449966431,-143.740005493
Eagle Airport,EAA,64.77639771,-141.151001
Hughes Airport,HUS,66.04109955,-154.2630005
Huslia Airport,HSL,65.69789886,-156.3509979
Nulato Airport,NUL,64.729301,-158.074005
Venetie Airport,VEE,67.0086975098,-146.365997314
Beaver Airport,WBQ,66.362197876,-147.406997681
Central Airport,CEM,65.57379913,-144.7830048
Shungnak Airport,SHG,66.88809967041,-157.16200256348
Inyokern Airport,IYK,35.65879822,-117.8300018
Visalia Municipal Airport,VIS,36.3186988831,-119.392997742
Merced Regional Macready Field,MCE,37.28469849,-120.5139999
Laguna de Los Patos International Airport,CYR,-34.456401824951,-57.770599365234
Amarais Airport,CPQ,-22.85919952392578,-47.10820007324219
Phoenix Goodyear Airport,GYR,33.4225006104,-112.375999451
Toowoomba Airport,TWB,-27.542801,151.916
Ballera Airport,BBL,-27.405633,141.809458
Arkalyk North Airport,AYK,50.31859970092773,66.95279693603516
Angoon Seaplane Base,AGN,57.503601,-134.585007
Elfin Cove Seaplane Base,ELV,58.1952018738,-136.347000122
Funter Bay Seaplane Base,FNR,58.2543983459,-134.897994995
Hoonah Airport,HNH,58.0961,-135.410111
Metlakatla Seaplane Base,MTM,55.131001,-131.578003
Hydaburg Seaplane Base,HYG,55.206298828125,-132.8280029296875
Egegik Airport,EGX,58.1855010986,-157.375
Perryville Airport,KPV,55.905998,-159.162993
Pilot Point Airport,PIP,57.5803985596,-157.572006226
South Naknek Nr 2 Airport,WSN,58.7033996582,-157.007995605
Akhiok Airport,AKK,56.9387016296,-154.182998657
Karluk Airport,KYK,57.5671005249,-154.449996948
Larsen Bay Airport,KLN,57.5350990295,-153.977996826
Ambler Airport,ABL,67.1063,-157.856989
Buckland Airport,BKC,65.9815979004,-161.149002075
Bob Baker Memorial Airport,IAN,66.9759979248,-160.43699646
Kobuk Airport,OBU,66.9123001099,-156.897003174
Robert (Bob) Curtis Memorial Airport,ORV,66.81790161,-161.0189972
Selawik Airport,WLK,66.60009766,-159.9859924
Brevig Mission Airport,KTS,65.3312988281,-166.466003418
Elim Airport,ELI,64.61470032,-162.2720032
Golovin Airport,GLV,64.5504989624,-163.007003784
Teller Airport,TLA,65.2404022217,-166.339004517
Wales Airport,WAA,65.622593,-168.095
White Mountain Airport,WMO,64.689201355,-163.412994385
Koyuk Alfred Adams Airport,KKA,64.9394989014,-161.154006958
St Michael Airport,SMK,63.49010086,-162.1100006
Shaktoolik Airport,SKK,64.37110138,-161.223999
Tin City Long Range Radar Station Airport,TNC,65.56310272,-167.9219971
Atka Airport,AKB,52.22029877,-174.2059937
Nikolski Air Station,IKO,52.94160079956055,-168.8489990234375
Yakataga Airport,CYT,60.080974,-142.494541
Alakanuk Airport,AUK,62.6800422668,-164.659927368
Kipnuk Airport,KPN,59.9329986572,-164.031005859
False Pass Airport,KFP,54.8474006652832,-163.41000366210938
Nelson Lagoon Airport,NLG,56.007499694824,-161.16000366211
Port Moller Airport,PML,56.0060005188,-160.561004639
Klawock Airport,KLW,55.5792007446,-133.076004028
Quinhagak Airport,KWN,59.7551,-161.845
Kotlik Airport,KOT,63.0306015015,-163.533004761
Koyukuk Airport,KYU,64.8760986328,-157.727005005
Scammon Bay Airport,SCM,61.845298767100005,-165.570999146
Nondalton Airport,NNL,59.980201721191,-154.8390045166
Kongiganak Airport,KKH,59.9608001709,-162.880996704
Nikolai Airport,NIB,63.0186,-154.358002
Akiak Airport,AKI,60.9029006958,-161.231002808
Wainwright Airport,AIN,70.6380004883,-159.994995117
Zapala Airport,APZ,-38.975498,-70.113602
Rincon De Los Sauces Airport,RDS,-37.3905982971,-68.9041976929
Tte. Julio Gallardo Airport,PNT,-51.67150115966797,-72.52839660644531
Sierra Grande Airport,SGV,-41.5917015076,-65.33940124509999
Cabo F.A.A. H. R. Bordón Airport,IGB,-41.3208999634,-69.5748977661
Chenega Bay Airport,NCN,60.0773010254,-147.992004395
Tok Junction Airport,TKJ,63.32949829,-142.9539948
Circle City /New/ Airport,IRC,65.830498,-144.076008
Sleetmute Airport,SLQ,61.7005004883,-157.166000366
Minchumina Airport,LMA,63.886002,-152.302002
Manley Hot Springs Airport,MLY,64.99759674069999,-150.643997192
Natuashish Airport,YNP,55.913898,-61.184399
Postville Airport,YSO,54.9105,-59.78507
Kangiqsujuaq (Wakeham Bay) Airport,YWB,61.5886001587,-71.929397583
Alma Airport,YTF,48.50889968869999,-71.64189910889999
Havre St Pierre Airport,YGV,50.28189849853516,-63.61140060424805
Rimouski Airport,YXK,48.47809982299805,-68.49690246582031
Tadoule Lake Airport,XTL,58.7061,-98.512199
Lac Brochet Airport,XLB,58.6175003052,-101.46900177
South Indian Lake Airport,XSI,56.7928009033,-98.9072036743
Brochet Airport,YBT,57.8894,-101.679001
Little Grand Rapids Airport,ZGR,52.04560089111328,-95.4657974243164
Cross Lake (Charlie Sinclair Memorial) Airport,YCR,54.610599517822266,-97.76080322265624
Red Sucker Lake Airport,YRS,54.16719818115234,-93.55719757080078
Rainbow Lake Airport,YOP,58.49140167236328,-119.40799713134766
Bonnyville Airport,YBY,54.304199,-110.744003
Nanaimo Harbour Water Airport,ZNA,49.1833000183,-123.949996948
Ganges Seaplane Base,YGG,48.8545,-123.4969
Boundary Bay Airport,YDT,49.0742,-123.012001
Langley Airport,YLY,49.10079956049999,-122.630996704
Wekweètì Airport,YFJ,64.190804,-114.077002
Corn Island,RNI,12.1628999710083,-83.06379699707031
San Pedro Airport,BZA,13.949999809265137,-84.5999984741211
Rosita Airport,RFS,13.889699935913086,-84.40889739990234
Siuna,SIU,13.727222442626951,-84.77777862548828
Waspam Airport,WSP,14.7391996383667,-83.96939849853516
San Carlos,NCR,11.133399963378906,-84.7699966430664
Playa Samara/Carrillo Airport,PLD,9.8705101013184,-85.481399536133
Constanza - Expedición 14 de Junio National Airport,COZ,18.907499313354,-70.721900939941
Negril Airport,NEG,18.34280014038086,-78.33209991455078
José Aponte de la Torre Airport,NRR,18.245300293,-65.6434020996
Charlotte Amalie Harbor Seaplane Base,SPB,18.338600158691406,-64.9406967163086
D. Casimiro Szlapelis Airport,ARR,-45.013599,-70.812202
Jose De San Martin Airport,JSM,-44.0485992432,-70.4589004517
Uyuni Airport,UYU,-20.4463005066,-66.8483963013
Rurenabaque Airport,RBQ,-14.4279003143,-67.4968032837
Abaiang Airport,ABF,1.798609972000122,173.04100036621094
Albina Airport,ABN,5.512720108032227,-54.05009841918945
Drietabbetje Airport,DRJ,4.111359,-54.672766
Moengo Airstrip,MOJ,5.6076,-54.4003
Nieuw Nickerie Airport,ICK,5.955560207366943,-57.039398193359375
Vincent Fayks Airport,OEM,3.3452799320220947,-55.442501068115234
Stoelmanseiland Airport,SMZ,4.349999904632568,-54.41666793823242
Totness Airport,TOT,5.865829944610596,-56.32749938964844
Wageningen Airstrip,AGI,5.841128,-56.673328
Orinduik Airport,ORJ,4.725269794464111,-60.03499984741211
Annai Airport,NAI,3.959439992904663,-59.12419891357422
Imbaimadai Airport,IMB,5.708109855651856,-60.2942008972168
Kamarang Airport,KAR,5.865340232849121,-60.614200592041016
Mabaruma Airport,USI,8.199999809265137,-59.78329849243164
Mahdia Airport,MHA,5.277490139007568,-59.151100158691406
Dr Augusto Roberto Fuster International Airport,PJC,-22.63999938964844,-55.83000183105469
Alcides Fernández Airport,ACD,8.51667,-77.3
Los Colonizadores Airport,RVE,6.951868,-71.857179
Batagay Airport,BQJ,67.648002624512,134.69500732422
Villa Garzón Airport,VGZ,0.978767,-76.6056
El Bagre Airport,EBG,7.59647,-74.8089
Juan H White Airport,CAQ,7.96847,-75.1985
Mandinga Airport,COG,5.08333,-76.7
Golfo de Morrosquillo Airport,TLU,9.50945,-75.5854
Cabo Frio Airport,CFB,-22.921699523900003,-42.0742988586
Presidente João Batista Figueiredo Airport,OPS,-11.885000228881836,-55.58610916137695
Gurupi Airport,GRP,-11.73960018157959,-49.13219833374024
Santana do Araguaia Airport,CMP,-9.31997013092041,-50.32849884033203
Breves Airport,BVS,-1.6365300416946411,-50.44359970092773
Soure Airport,SFK,-0.6994310021400452,-48.52099990844727
Parintins Airport,PIN,-2.6730198860168457,-56.77719879150391
Barreiras Airport,BRA,-12.078900337219238,-45.00899887084961
Santa Terezinha Airport,STZ,-10.4647216796875,-50.51861190795898
Minaçu Airport,MQH,-13.5491,-48.195301
Araguaína Airport,AUX,-7.22787,-48.240501
Novo Aripuanã Airport,NVP,-5.118030071258545,-60.36489868164063
Tenente Lund Pressoto Airport,FRC,-20.592199,-47.3829
Dourados Airport,DOU,-22.2019,-54.926601
Lábrea Airport,LBR,-7.278969764709473,-64.76950073242188
Maestro Marinho Franco Airport,ROO,-16.586,-54.7248
Tancredo Thomas de Faria Airport,GPB,-25.3875007629,-51.520198822
Santa Terezinha Airport,JCB,-27.1714000702,-51.5532989502
General Leite de Castro Airport,RVD,-17.8347225189209,-50.95611190795898
Romeu Zema Airport,AAX,-19.563199996948,-46.960399627686
Maués Airport,MBZ,-3.37217,-57.7248
Borba Airport,RBB,-4.4063401222229,-59.60240173339844
Coari Airport,CIZ,-4.134059906005859,-63.132598876953125
Barcelos Airport,BAZ,-0.981292,-62.919601
Diamantino Airport,DMT,-14.37689971923828,-56.40039825439453
Guanambi Airport,GNM,-14.208200454711914,-42.74610137939453
Tsletsi Airport,QDJ,34.6657,3.351
Nzagi Airport,NZA,-7.716939926149999,21.358200073200003
Lucapa Airport,LBZ,-8.445727348330001,20.7320861816
Capanda Airport,KNP,-9.76937007904,15.4553194046
