1,Name,IATA,Latitude,Longitude
1,Fort Worth Meacham International Airport,FTW,32.819801,-97.362396
1,Ogdensburg International Airport,OGS,44.6819000244,-75.46549987790002
1,Cape Cod Coast Guard Air Station,FMH,41.6584014893,-70.5214004517
1,Boeing Field King County International Airport,BFI,47.52999877929688,-122.302001953125
1,Lackland Air Force Base,SKF,29.38419914,-98.58110046
1,Daniel K Inouye International Airport,HNL,21.32062,-157.924228
1,Des Moines International Airport,DSM,41.53400039672852,-93.66310119628906
1,Coastal Carolina Regional Airport,EWN,35.0730018616,-77.04290008539999
1,San Diego International Airport,SAN,32.7336006165,-117.190002441
1,Monroe Regional Airport,MLU,32.51089859008789,-92.0376968383789
1,Shaw Air Force Base,SSC,33.97269821,-80.47059631
1,Ontario International Airport,ONT,34.055999755859375,-117.60099792480467
1,Majors Airport,GVT,33.0677986145,-96.0652999878
1,Roswell International Air Center Airport,ROW,33.30160140991211,-104.53099822998048
1,Coleman A. Young Municipal Airport,DET,42.40919876,-83.00990295
1,Brownsville South Padre Island International Airport,BRO,25.90679931640625,-97.4259033203125
1,Dothan Regional Airport,DHN,31.3213005065918,-85.44960021972656
1,Cape May County Airport,WWD,39.0084991455,-74.9083023071
1,Fallon Naval Air Station,NFL,39.41659927,-118.7009964
1,Selfridge Air National Guard Base Airport,MTC,42.613463,-82.836919
1,Four Corners Regional Airport,FMN,36.7411994934,-108.230003357
1,Corpus Christi International Airport,CRP,27.77039909362793,-97.5011978149414
1,Syracuse Hancock International Airport,SYR,43.11119842529297,-76.1063003540039
1,Naval Air Station Key West/Boca Chica Field,NQX,24.57579994,-81.68890381
1,Chicago Midway International Airport,MDW,41.785999,-87.752403
1,Norman Y. Mineta San Jose International Airport,SJC,37.362598,-121.929001
1,Lea County Regional Airport,HOB,32.6875,-103.2170029
1,Northeast Philadelphia Airport,PNE,40.081902,-75.010597
1,Denver International Airport,DEN,39.861698150635,-104.672996521
1,Philadelphia International Airport,PHL,39.87189865112305,-75.24109649658203
1,Sioux Gateway Col. Bud Day Field,SUX,42.40259933,-96.38439941
1,Middle Georgia Regional Airport,MCN,32.69279861450195,-83.64920043945312
1,Truth Or Consequences Municipal Airport,TCS,33.2369003296,-107.272003174
1,Palmdale Regional/USAF Plant 42 Airport,PMD,34.62939835,-118.0849991
1,Randolph Air Force Base,RND,29.52969933,-98.27890015
1,El Centro NAF Airport (Vraciu Field),NJK,32.829201,-115.671996
1,John Glenn Columbus International Airport,CMH,39.998001,-82.891899
1,Drake Field,FYV,36.00510025024414,-94.17009735107422
1,Henry Post Army Air Field (Fort Sill),FSI,34.64979935,-98.40219879
1,Wright-Patterson Air Force Base,FFO,39.8260993958,-84.0483016968
1,Edward G. Pitka Sr Airport,GAL,64.73619843,-156.9369965
1,Mineral Wells Airport,MWL,32.7816009521,-98.0602035522
1,Mc Connell Air Force Base,IAB,37.62189865,-97.26820374
1,New Orleans NAS JRB/Alvin Callender Field,NBG,29.82530022,-90.03500366
1,Beaufort County Airport,BFT,32.4122009277,-80.6343994141
1,Texarkana Regional Webb Field,TXK,33.45370101928711,-93.99099731445312
1,Plattsburgh International Airport,PBG,44.6509017944336,-73.46810150146484
1,Phillips Army Air Field,APG,39.466202,-76.1688
1,Tucumcari Municipal Airport,TCC,35.182800293,-103.602996826
1,Ted Stevens Anchorage International Airport,ANC,61.17440032958984,-149.99600219726562
1,Robert Gray  Army Air Field Airport,GRK,31.067199707,-97.8289031982
1,Bellingham International Airport,BLI,48.79280090332031,-122.53800201416016
1,Millington-Memphis Airport,NQA,35.356701,-89.8703
1,Elkins-Randolph Co-Jennings Randolph Field,EKN,38.88940048,-79.85710144
1,Hartford Brainard Airport,HFD,41.736698150635,-72.649398803711
1,North Central State Airport,SFZ,41.9207992554,-71.49140167239999
1,Mobile Regional Airport,MOB,30.691200256348,-88.242797851562
1,Moffett Federal Airfield,NUQ,37.4161,-122.049004
1,Santa Fe Municipal Airport,SAF,35.617099762,-106.088996887
1,Barking Sands Airport,BKH,22.0228004456,-159.785003662
1,Beauregard Regional Airport,DRI,30.8316993713,-93.3398971558
1,Bradshaw Army Airfield,BSF,19.760099411,-155.554000854
1,Nogales International Airport,OLS,31.4177,-110.848
1,Mac Dill Air Force Base,MCF,27.84930038,-82.52120209
1,Scott AFB/Midamerica Airport,BLV,38.5452,-89.835197
1,Opa-locka Executive Airport,OPF,25.907,-80.278397
1,Del Rio International Airport,DRT,29.3742008209,-100.927001953
1,Southwest Florida International Airport,RSW,26.53619956970215,-81.75520324707031
1,King Salmon Airport,AKN,58.67679977,-156.6490021
1,Muir Army Air Field (Fort Indiantown Gap) Airport,MUI,40.434799,-76.569397
1,Kapalua Airport,JHM,20.962900161743164,-156.67300415039062
1,John F Kennedy International Airport,JFK,40.63980103,-73.77890015
1,Homestead ARB Airport,HST,25.48859978,-80.38359833
1,Riverside Municipal Airport,RAL,33.95190048,-117.4449997
1,Sherman Army Air Field,FLV,39.3683013916,-94.9147033691
1,Wallops Flight Facility Airport,WAL,37.9402008057,-75.4664001465
1,Holloman Air Force Base,HMN,32.8525009155,-106.107002258
1,Willow Grove Naval Air Station/Joint Reserve Base,NXX,40.19979858,-75.14820099
1,Cheyenne Regional Jerry Olson Field,CYS,41.15570068,-104.8119965
1,Stockton Metropolitan Airport,SCK,37.894199371338,-121.2379989624
1,Charleston Air Force Base-International Airport,CHS,32.89860153,-80.04049683
1,Reno Tahoe International Airport,RNO,39.49909973144531,-119.76799774169922
1,Ketchikan International Airport,KTN,55.35559845,-131.7140045
1,Willow Run Airport,YIP,42.23789978,-83.53040314
1,Vandenberg Air Force Base,VBG,34.7373008728,-120.583999634
1,Birmingham-Shuttlesworth International Airport,BHM,33.56290054,-86.75350189
1,Lakehurst Maxfield Field Airport,NEL,40.03329849,-74.353302
1,Eareckson Air Station,SYA,52.71229935,174.1139984
1,Nellis Air Force Base,LSV,36.2361984253,-115.033996582
1,March ARB Airport,RIV,33.880699,-117.259003
1,Modesto City Co-Harry Sham Field,MOD,37.62580109,-120.9540024
1,Sacramento International Airport,SMF,38.69540023803711,-121.59100341796876
1,Waukegan National Airport,UGN,42.422199249268,-87.867897033691
1,City of Colorado Springs Municipal Airport,COS,38.805801,-104.700996
1,Buffalo Niagara International Airport,BUF,42.94049835,-78.73220062
1,Griffing Sandusky Airport,SKY,41.4333992004,-82.6522979736
1,Snohomish County (Paine Field) Airport,PAE,47.90629959,-122.2819977
1,Mountain Home Air Force Base,MUO,43.043598,-115.872002
1,Cedar City Regional Airport,CDC,37.70100021362305,-113.0989990234375
1,Bradley International Airport,BDL,41.9388999939,-72.68319702149999
1,Mc Allen Miller International Airport,MFE,26.17580032,-98.23860168
1,Norfolk Naval Station (Chambers Field),NGU,36.937599,-76.289299
1,Westover ARB/Metropolitan Airport,CEF,42.19400024,-72.53479767
1,Lubbock Preston Smith International Airport,LBB,33.663601,-101.822998
1,Chicago O'Hare International Airport,ORD,41.9786,-87.9048
1,Boca Raton Airport,BCT,26.3784999847,-80.1076965332
1,Fairbanks International Airport,FAI,64.81510162,-147.8560028
1,Cannon Air Force Base,CVS,34.3828010559,-103.321998596
1,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,NGF,21.4505004883,-157.768005371
1,Offutt Air Force Base,OFF,41.118301391602,-95.912498474121
1,Gulkana Airport,GKN,62.1548996,-145.4570007
1,Watertown International Airport,ART,43.99190139770508,-76.02169799804688
1,Palm Springs International Airport,PSP,33.8297004699707,-116.50700378417967
1,Rick Husband Amarillo International Airport,AMA,35.219398,-101.706001
1,Fort Dodge Regional Airport,FOD,42.55149841,-94.19259644
1,Barksdale Air Force Base,BAD,32.5018005371,-93.6626968384
1,Topeka Regional Airport - Forbes Field,FOE,38.9509010315,-95.6635971069
1,Cotulla-La Salle County Airport,COT,28.45669937,-99.22029877
1,Wilmington International Airport,ILM,34.270599365234375,-77.90260314941406
1,Baton Rouge Metropolitan Airport,BTR,30.533199,-91.149597
1,Tyler Pounds Regional Airport,TYR,32.35409927368164,-95.40239715576172
1,Baltimore/Washington International Thurgood Marshall Airport,BWI,39.1754,-76.668297
1,Hobart Regional Airport,HBR,34.991317,-99.051313
1,Lanai Airport,LNY,20.785600662231445,-156.9510040283203
1,Alexandria International Airport,AEX,31.32740020751953,-92.54979705810548
1,Condron Army Air Field,WSD,32.34149933,-106.4029999
1,Cold Bay Airport,CDB,55.20610046386719,-162.72500610351562
1,Tulsa International Airport,TUL,36.19839859008789,-95.88809967041016
1,Sitka Rocky Gutierrez Airport,SIT,57.04710006713867,-135.36199951171875
1,Long Island Mac Arthur Airport,ISP,40.79520035,-73.10019684
1,Minneapolis-St Paul International/Wold-Chamberlain Airport,MSP,44.882,-93.221802
1,New Castle Airport,ILG,39.67869949,-75.60649872
1,Unalaska Airport,DUT,53.900100708,-166.544006348
1,Louis Armstrong New Orleans International Airport,MSY,29.99340057373047,-90.25800323486328
1,Portland International Jetport Airport,PWM,43.64619827,-70.30930328
1,Will Rogers World Airport,OKC,35.39310073852539,-97.60070037841795
1,Albany International Airport,ALB,42.74829864501953,-73.80169677734375
1,Valdez Pioneer Field,VDZ,61.13389969,-146.2480011
1,Langley Air Force Base,LFI,37.082901001,-76.360496521
1,John Wayne Airport-Orange County Airport,SNA,33.67570114,-117.8679962
1,Columbus Air Force Base,CBM,33.6437988281,-88.44380187990001
1,Kendall-Tamiami Executive Airport,TMB,25.6478996277,-80.432800293
1,Oceana Naval Air Station,NTU,36.820702,-76.033501
1,Grissom Air Reserve Base,GUS,40.6481018066,-86.1520996094
1,Casper-Natrona County International Airport,CPR,42.908001,-106.463997
1,Destin-Ft Walton Beach Airport,VPS,30.4832,-86.525398
1,Craig Field,SEM,32.343898773193,-86.987800598145
1,Key West International Airport,EYW,24.556100845336918,-81.75959777832031
1,Charlotte Douglas International Airport,CLT,35.2140007019043,-80.94309997558594
1,McCarran International Airport,LAS,36.08010101,-115.1520004
1,Orlando International Airport,MCO,28.429399490356445,-81.30899810791016
1,Florence Regional Airport,FLO,34.18539810180664,-79.7238998413086
1,Great Falls International Airport,GTF,47.48199844,-111.3710022
1,Youngstown Warren Regional Airport,YNG,41.26070023,-80.67910004
1,Ladd AAF Airfield,FBK,64.83750153,-147.6139984
1,Robins Air Force Base,WRB,32.6400985718,-83.5919036865
1,Suvarnabhumi Airport,BKK,13.681099891662598,100.74700164794922
1,Naha Airport,NAH,3.6832098960876474,125.52799987792967
1,Andi Jemma Airport,MXB,-2.55803,120.323997
1,Soroako Airport,SQR,-2.5311999320983887,121.35800170898438
1,Pongtiku Airport,TTR,-3.0447399616241,119.82199859619
1,Wolter Monginsidi Airport,KDI,-4.081610202789307,122.41799926757812
1,Maimun Saleh Airport,SBG,5.87412977219,95.3396987915
1,Cibeureum Airport,TSY,-7.346600055690001,108.246002197
1,Abdul Rachman Saleh Airport,MLG,-7.926559925079999,112.714996338
1,Husein Sastranegara International Airport,BDO,-6.900629997253418,107.57599639892578
1,Penggung Airport,CBN,-6.756140232090001,108.540000916
1,Adi Sutjipto International Airport,JOG,-7.788179874420166,110.43199920654295
1,Tunggul Wulung Airport,CXP,-7.645060062410001,109.033996582
1,Pondok Cabe Air Base,PCB,-6.336959838867188,106.76499938964844
1,Achmad Yani Airport,SRG,-6.97273,110.375
1,Hang Nadim International Airport,BTH,1.12102997303,104.119003296
1,Buluh Tumbang (H A S Hanandjoeddin) Airport,TJQ,-2.74571990967,107.754997253
1,Pangkal Pinang (Depati Amir) Airport,PGK,-2.16219997406,106.138999939
1,Raja Haji Fisabilillah International Airport,TNJ,0.922683000565,104.531997681
1,Dabo Airport,SIQ,-0.47918900847435,104.5790023803711
1,Syamsudin Noor Airport,BDJ,-3.4423599243164062,114.76300048828124
1,Batu Licin Airport,BTW,-3.4124100208300003,115.995002747
1,Iskandar Airport,PKN,-2.70519995689,111.672996521
1,Tjilik Riwut Airport,PKY,-2.22513008118,113.943000793
1,Maumere(Wai Oti) Airport,MOF,-8.64064979553,122.236999512
1,Ende (H Hasan Aroeboesman) Airport,ENE,-8.8492898941,121.661003113
1,Frans Sales Lega Airport,RTG,-8.5970096588135,120.47699737549
1,El Tari Airport,KOE,-10.171600341796877,123.6709976196289
1,Komodo Airport,LBJ,-8.48666,119.889
1,Sultan Aji Muhamad Sulaiman Airport,BPN,-1.26827001572,116.893997192
1,Juwata Airport,TRK,3.326667,117.569444
1,Temindung Airport,SRI,-0.484530985355,117.156997681
1,Tanjung Santan Airport,TSX,-0.0929730013013,117.45300293
1,Selaparang Airport,AMI,-8.560709953309999,116.095001221
1,Muhammad Salahuddin Airport,BMU,-8.5396499633789,118.68699645996
1,Umbu Mehang Kunda Airport,WGP,-9.66922,120.302002
1,Juanda International Airport,SUB,-7.379829883575439,112.78700256347656
1,Adi Sumarmo Wiryokusumo Airport,SOC,-7.516089916229248,110.75700378417967
1,Incheon International Airport,ICN,37.46910095214844,126.45099639892578
1,Chiang Mai International Airport,CNX,18.7667999268,98.962600708
1,Chiang Rai International Airport,CEI,19.952299118,99.8828964233
1,Nakhon Si Thammarat Airport,NST,8.539620399475098,99.9447021484375
1,Nakhon Ratchasima Airport,NAK,14.94950008392334,102.31300354003906
1,Nakhon Phanom Airport,KOP,17.383800506591797,104.64299774169922
1,Ubon Ratchathani Airport,UBP,15.2512998581,104.870002747
1,Khon Kaen Airport,KKC,16.466600418099997,102.783996582
1,Sukhothai Airport,THS,17.238000869750977,99.81819915771484
1,Ngurah Rai (Bali) International Airport,DPS,-8.7481698989868,115.16699981689
1,Eleftherios Venizelos International Airport,ATH,37.9364013672,23.9444999695
1,Chubu Centrair International Airport,NGO,34.8583984375,136.80499267578125
1,Kobe Airport,UKB,34.6328010559082,135.2239990234375
1,Pullman Moscow Regional Airport,PUW,46.7439,-117.110001
1,Lewiston Nez Perce County Airport,LWS,46.3745002746582,-117.01499938964844
1,Elmira Corning Regional Airport,ELM,42.1599006652832,-76.8916015625
1,Ithaca Tompkins Regional Airport,ITH,42.49100112915039,-76.4583969116211
1,Monterey Peninsula Airport,MRY,36.58700180053711,-121.84300231933594
1,Santa Barbara Municipal Airport,SBA,34.42620087,-119.8399963
1,Daytona Beach International Airport,DAB,29.179899,-81.058098
1,Liepāja International Airport,LPX,56.51750183105469,21.096900939941406
1,Riga International Airport,RIX,56.92359924316406,23.971099853515625
1,Šiauliai International Airport,SQQ,55.89390182495117,23.395000457763672
1,Barysiai Airport,HLJ,56.07059860229492,23.5580997467041
1,Kaunas International Airport,KUN,54.96390151977539,24.084800720214844
1,Palanga International Airport,PLQ,55.97320175170898,21.093900680541992
1,Vilnius International Airport,VNO,54.634102,25.285801
1,Panevėžys Air Base,PNV,55.729400634765625,24.46080017089844
1,Zvartnots International Airport,EVN,40.1473007202,44.3959007263
1,Gyumri Shirak Airport,LWN,40.7504005432,43.859298706100006
1,Assab International Airport,ASA,13.071800231933594,42.64500045776367
1,Asmara International Airport,ASM,15.291899681091309,38.91070175170898
1,Massawa International Airport,MSW,15.670000076293944,39.37009811401367
1,Yasser Arafat International Airport,GZA,31.24640083313,34.276100158691
1,Batumi International Airport,BUS,41.6102981567,41.5997009277
1,Kopitnari Airport,KUT,42.176700592,42.4826011658
1,Tbilisi International Airport,TBS,41.6692008972,44.95470047
1,Mukalla International Airport,RIY,14.662599563598633,49.375
1,Ta'izz International Airport,TAI,13.6859998703,44.1390991211
1,Hodeidah International Airport,HOD,14.753000259399414,42.97629928588867
1,Aden International Airport,ADE,12.829500198364258,45.02880096435547
1,Ataq Airport,AXK,14.551300048828123,46.82619857788086
1,Al Ghaidah International Airport,AAY,16.191699981689453,52.17499923706055
1,Sana'a International Airport,SAH,15.476300239562988,44.21969985961914
1,Beihan Airport,BHN,14.781999588012695,45.72010040283203
1,Socotra International Airport,SCT,12.63070011138916,53.905799865722656
1,Memmingen Allgau Airport,FMM,47.9888000488,10.2395000458
1,Nevşehir Kapadokya Airport,NAV,38.7719,34.5345
1,Ministro Pistarini International Airport,EZE,-34.8222,-58.5358
1,Erbil International Airport,EBL,36.23759841918945,43.96319961547852
1,Emerald Airport,EMD,-23.5674991608,148.179000854
1,Athen Helenikon Airport,HEW,37.893299,23.726101
1,Kansai International Airport,KIX,34.42729949951172,135.24400329589844
1,Downtown-Manhattan/Wall St Heliport,JRB,40.70119858,-74.00900269
1,Tagbilaran Airport,TAG,9.665442,123.853533
1,Ilulissat Airport,JAV,69.2432022095,-51.0570983887
1,Qasigiannguit Heliport,JCH,68.822815547,-51.1734473705
1,Aasiaat Airport,JEG,68.7218017578,-52.7846984863
1,Palma De Mallorca Airport,PMI,39.551700592,2.73881006241
1,Darwin International Airport,DRW,-12.41469955444336,130.8769989013672
1,Surat Thani Airport,URT,9.13259983063,99.135597229
1,Talkeetna Airport,TKA,62.320499420166,-150.09399414062
1,Xewkija Heliport,GZM,36.027199,14.2728
1,Tweed New Haven Airport,HVN,41.26369858,-72.88680267
1,Asheville Regional Airport,AVL,35.43619918823242,-82.54180145263672
1,Piedmont Triad International Airport,GSO,36.097801208496094,-79.93730163574219
1,Joe Foss Field Airport,FSD,43.5820007324,-96.741897583
1,Ayers Rock Connellan Airport,AYQ,-25.1861,130.975998
1,Manchester-Boston Regional Airport,MHT,42.932598,-71.435699
1,Naples Municipal Airport,APF,26.1525993347,-81.7752990723
1,LTS Pulau Redang Airport,RDN,5.765279769897461,103.00700378417967
1,Louisville International Standiford Field,SDF,38.1744,-85.736
1,Charlottesville Albemarle Airport,CHO,38.13859939575195,-78.4529037475586
1,Roanoke–Blacksburg Regional Airport,ROA,37.3255,-79.975403
1,Blue Grass Airport,LEX,38.0364990234375,-84.60590362548828
1,Evansville Regional Airport,EVV,38.0369987488,-87.5324020386
1,Albuquerque International Sunport,ABQ,35.040199,-106.609001
1,Gallatin Field,BZN,45.77750015,-111.1529999
1,Billings Logan International Airport,BIL,45.80770111083984,-108.54299926757812
1,Bert Mooney Airport,BTM,45.95479965209961,-112.49700164794922
1,Cherry Capital Airport,TVC,44.74140167236328,-85.58219909667969
1,Mundo Maya International Airport,FRS,16.913799285899998,-89.86640167239999
1,Hancock County-Bar Harbor Airport,BHB,44.45000076,-68.3615036
1,Knox County Regional Airport,RKD,44.06010056,-69.09919739
1,Jackson Hole Airport,JAC,43.6072998046875,-110.73799896240234
1,Chicago Rockford International Airport,RFD,42.19540023803711,-89.09719848632812
1,Domodedovo International Airport,DME,55.40879821777344,37.90629959106445
1,Sanya Phoenix International Airport,SYX,18.30290031433105,109.41200256347656
1,Milford Sound Airport,MFN,-44.673301696777344,167.92300415039062
1,Lijiang Airport,LJG,26.6800003052,100.246002197
1,Greenville Spartanburg International Airport,GSP,34.8956985474,-82.2189025879
1,Central Illinois Regional Airport at Bloomington-Normal,BMI,40.47710037,-88.91590118
1,Gulfport Biloxi International Airport,GPT,30.40730094909668,-89.07009887695312
1,Kalamazoo Battle Creek International Airport,AZO,42.234901428222656,-85.5521011352539
1,Toledo Express Airport,TOL,41.58679962,-83.80780029
1,Fort Wayne International Airport,FWA,40.97850037,-85.19509888
1,Decatur Airport,DEC,39.834598541259766,-88.8656997680664
1,The Eastern Iowa Airport,CID,41.88470077514648,-91.71080017089844
1,La Crosse Municipal Airport,LSE,43.879002,-91.256699
1,Central Wisconsin Airport,CWA,44.7775993347,-89.6668014526
1,General Wayne A. Downing Peoria International Airport,PIA,40.664199829100006,-89.6932983398
1,Appleton International Airport,ATW,44.2580986023,-88.5190963745
1,Rochester International Airport,RST,43.90829849243164,-92.5
1,University of Illinois Willard Airport,CMI,40.03919983,-88.27809906
1,Manhattan Regional Airport,MHK,39.14099884033203,-96.6707992553711
1,Kingscote Airport,KGC,-35.71390151977539,137.52099609375
1,Hervey Bay Airport,HVB,-25.3188991547,152.880004883
1,Dali Airport,DLU,25.649401,100.319
1,Mulu Airport,MZV,4.048329830169678,114.80500030517578
1,Sharm El Sheikh International Airport,SSH,27.9773006439,34.3950004578
1,Venango Regional Airport,FKL,41.3778991699,-79.8603973389
1,Jomo Kenyatta International Airport,NBO,-1.31923997402,36.9277992249
1,Seronera Airport,SEU,-2.45806,34.822498
1,El Calafate Airport,FTE,-50.2803,-72.053101
1,Armidale Airport,ARM,-30.5280990601,151.617004395
1,Grand Junction Regional Airport,GJT,39.1223983765,-108.527000427
1,St George Municipal Airport,SGU,37.036389,-113.510306
1,David Wayne Hooks Memorial Airport,DWH,30.0618000031,-95.5528030396
1,Sarasota Bradenton International Airport,SRQ,27.39539909362793,-82.55439758300781
1,L.F. Wade International International Airport,BDA,32.36399841308594,-64.67870330810547
1,Van Nuys Airport,VNY,34.209800720215,-118.48999786377
1,Quad City International Airport,MLI,41.44850158691406,-90.50749969482422
1,Panama City-Bay Co International Airport,PFN,30.212099,-85.6828
1,Honiara International Airport,HIR,-9.4280004501343,160.05499267578
1,Faa'a International Airport,PPT,-17.553699,-149.606995
1,Nauru International Airport,INU,-0.547458,166.919006
1,Funafuti International Airport,FUN,-8.525,179.195999
1,Tolmachevo Airport,OVB,55.012599945068,82.650703430176
1,Xieng Khouang Airport,XKH,19.450001,103.157997
1,Bismarck Municipal Airport,BIS,46.77270126342773,-100.74600219726562
1,Telluride Regional Airport,TEX,37.9538002,-107.9079971
1,Mae Hong Son Airport,HGN,19.301300048828125,97.97579956054688
1,Rapid City Regional Airport,RAP,44.0452995300293,-103.05699920654295
1,Mc Clellan-Palomar Airport,CLD,33.12829971,-117.2799988
1,Bishop International Airport,FNT,42.96540069580078,-83.74359893798828
1,Francisco Bangoy International Airport,DVO,7.1255202293396,125.64600372314452
1,Madeira Airport,FNC,32.697899,-16.7745
1,Maestro Wilson Fonseca Airport,STM,-2.424721956253052,-54.785831451416016
1,Sihanoukville International Airport,KOS,10.57970047,103.637001038
1,Ekati Airport,YOA,64.6988983154,-110.614997864
1,Hawke's Bay Airport,NPE,-39.465801,176.869995
1,Levuka Airfield,LEV,-17.7110996246,178.759002686
1,Lhasa Gonggar Airport,LXA,29.2978000641,90.9119033813
1,Redding Municipal Airport,RDD,40.50899887,-122.2929993
1,Mahlon Sweet Field,EUG,44.12459945678711,-123.21199798583984
1,Idaho Falls Regional Airport,IDA,43.514599,-112.070999
1,Rogue Valley International Medford Airport,MFR,42.37419891357422,-122.8730010986328
1,Kaikoura Airport,KBZ,-42.42499923706055,173.60499572753906
1,Roberts Field,RDM,44.2541008,-121.1500015
1,Picton Aerodrome,PCN,-41.346099853516,173.95599365234
1,Hosea Kutako International Airport,WDH,-22.4799,17.4709
1,Victoria Harbour Seaplane Base,YWH,48.4249858939,-123.388867378
1,Yaoqiang Airport,TNA,36.857200622558594,117.21600341796876
1,Changzhou Benniu Airport,CZX,31.919701,119.778999
1,Yibin Caiba Airport,YBP,28.8005555556,104.545
1,Roshchino International Airport,TJM,57.1896018982,65.3243026733
1,Akron Canton Regional Airport,CAK,40.91609954833984,-81.44219970703125
1,Huntsville International Carl T Jones Field,HSV,34.637199401855,-86.775100708008
1,Mid Ohio Valley Regional Airport,PKB,39.34510040283203,-81.43920135498047
1,Montgomery Regional (Dannelly Field) Airport,MGM,32.30059814,-86.39399719
1,Tri-Cities Regional TN/VA Airport,TRI,36.475201,-82.407401
1,Barkley Regional Airport,PAH,37.06079864501953,-88.7738037109375
1,Djibouti-Ambouli Airport,JIB,11.547300338745115,43.15950012207031
1,Haikou Meilan International Airport,HAK,19.93490028381348,110.45899963378906
1,Mafia Island Airport,MFA,-7.917478,39.668502
1,Page Municipal Airport,PGA,36.92610168,-111.447998
1,Utila Airport,UII,16.1131,-86.880302
1,Glacier Park International Airport,FCA,48.31050109863281,-114.25599670410156
1,MBS International Airport,MBS,43.532901763916016,-84.07959747314453
1,Greater Binghamton/Edwin A Link field,BGM,42.20869827,-75.97979736
1,Baghdad International Airport,BGW,33.262500762900004,44.2346000671
1,Nan Airport,NNT,18.807899475097656,100.78299713134766
1,Roi Et Airport,ROI,16.11680030822754,103.77400207519533
1,Buri Ram Airport,BFV,15.229499816894531,103.25299835205078
1,Trat Airport,TDX,12.274600029,102.319000244
1,Blythe Airport,BLH,33.6192016602,-114.717002869
1,Al Asad Air Base,IQA,33.7855987549,42.4412002563
1,Al Taqaddum Air Base,TQD,33.33810043335,43.597099304199
1,Joint Base Balad,XQC,33.940200805699995,44.361598968500005
1,Diosdado Macapagal International Airport,CRK,15.186,120.559998
1,Sandakan Airport,SDK,5.900899887084961,118.05899810791016
1,Luang Namtha Airport,LXG,20.966999,101.400002
1,Oudomsay Airport,ODY,20.68269920349121,101.99400329589844
1,Taoxian Airport,SHE,41.63980102539063,123.48300170898438
1,Dongying Shengli Airport,DOY,37.5085983276,118.788002014
1,John A. Osborne Airport,MNI,16.791400909423828,-62.19329833984375
1,Petersburg James A Johnson Airport,PSG,56.80170059,-132.9450073
1,Luoyang Airport,LYA,34.741100311299995,112.388000488
1,Xuzhou Guanyin Airport,XUZ,34.059056,117.555278
1,Magway Airport,MWQ,20.1656,94.941399
1,Kanti Airport,KHM,25.988300323486328,95.67440032958984
1,Lien Khuong Airport,DLI,11.75,108.366997
1,Dong Hoi Airport,VDH,17.515,106.590556
1,Rach Gia Airport,VKG,9.95802997234,105.132379532
1,Cà Mau Airport,CAH,9.177667,105.177778
1,Chu Lai International Airport,VCL,15.4033002853,108.706001282
1,Dong Tac Airport,TBB,13.0495996475,109.333999634
1,Mae Hong Son Airport,PYY,19.3719997406,98.43699646
1,Bol Airport,BWK,43.28570175170898,16.67970085144043
1,Yaoundé Nsimalen International Airport,NSI,3.722559928894043,11.553299903869627
1,Conakry International Airport,CKY,9.57689,-13.612
1,Aachen-Merzbrück Airport,AAH,50.823055267333984,6.186388969421387
1,Karlsruhe Baden-Baden Airport,FKB,48.7793998718,8.08049964905
1,Orlando Sanford International Airport,SFB,28.7775993347168,-81.23750305175781
1,John Murtha Johnstown Cambria County Airport,JST,40.31610107421875,-78.83390045166016
1,Lukla Airport,LUA,27.686899185180664,86.72969818115234
1,Bhojpur Airport,BHP,27.14739990234375,87.05079650878906
1,Lamidanda Airport,LDN,27.25309944152832,86.66999816894531
1,Jomsom Airport,JMO,28.780426,83.723
1,Manang Airport,NGX,28.641399,84.089203
1,Phaplu Airport,PPL,27.517787,86.584454
1,Rumjatar Airport,RUM,27.30349922180176,86.55039978027344
1,Tulsipur Airport,DNP,28.111099243164062,82.29419708251953
1,Rukum Chaurjahari Airport,RUK,28.627001,82.195
1,Jumla Airport,JUM,29.2742,82.193298
1,Taplejung Airport,TPJ,27.3509,87.69525
1,Tumling Tar Airport,TMI,27.315001,87.193298
1,Surkhet Airport,SKH,28.586,81.636002
1,Simikot Airport,IMK,29.971099853515625,81.81890106201172
1,Dolpa Airport,DOP,28.985700607299805,82.81909942626953
1,Bajhang Airport,BJH,29.53899955749512,81.1854019165039
1,Dhangarhi Airport,DHI,28.75329971313477,80.58190155029297
1,Muan International Airport,MWX,34.991406,126.382814
1,Astypalaia Airport,JTY,36.5798988342,26.3757991791
1,Ikaria Airport,JIK,37.6827011108,26.3470993042
1,Kalymnos Airport,JKL,36.9632987976,26.9405994415
1,Milos Airport,MLO,36.696899,24.4769
1,Naxos Airport,JNX,37.0811004639,25.3680992126
1,Paros National Airport,PAS,37.020495,25.113195
1,Kastelorizo Airport,KZS,36.1417007446,29.576400756799995
1,Marsa Alam International Airport,RMF,25.557100296,34.5836982727
1,Weeze Airport,NRN,51.6024017334,6.14216995239
1,Francisco B. Reyes Airport,USU,12.1215000153,120.099998474
1,Bancasi Airport,BXU,8.9515,125.4788
1,Dipolog Airport,DPL,8.60198349877,123.341875076
1,Laoag International Airport,LAO,18.1781005859375,120.53199768066406
1,Legazpi City International Airport,LGP,13.1575,123.735
1,Labo Airport,OZC,8.178509712219238,123.84200286865234
